source_id,target_id,weight
87,275,1.0
87,302,1.0
87,940,1.0
87,3663,1.0
87,4087,1.0
87,4203,1.0
87,4553,1.0
87,5482,1.0
87,7514,1.0
87,7636,1.0
87,7891,1.0
87,8427,1.0
87,11324,1.0
87,11384,1.0
87,11396,1.0
87,11754,1.0
87,12176,1.0
87,13709,1.0
87,14475,1.0
87,15110,1.0
87,16394,1.0
87,16893,1.0
87,16894,1.0
87,17281,1.0
87,18634,1.0
87,18692,1.0
87,19310,1.0
87,19618,1.0
87,21007,1.0
87,21452,1.0
87,22442,1.0
87,22629,1.0
87,23461,1.0
87,23510,1.0
87,23722,1.0
87,23752,1.0
87,24743,1.0
87,24847,1.0
87,25270,1.0
87,25662,1.0
87,26040,1.0
87,26497,1.0
87,26685,1.0
87,27411,1.0
87,27640,1.0
87,27654,1.0
87,28957,1.0
87,29037,1.0
87,29095,1.0
87,29471,1.0
87,29486,1.0
87,29640,1.0
87,33480,1.0
87,34549,1.0
87,34891,1.0
87,34932,1.0
87,36304,1.0
87,37171,1.0
87,37410,1.0
87,38597,1.0
87,39135,1.0
87,39638,1.0
87,39937,1.0
87,41405,1.0
87,43199,1.0
87,43229,1.0
87,43635,1.0
87,43743,1.0
87,44542,1.0
87,44822,1.0
87,45423,1.0
87,46802,1.0
87,49078,1.0
87,50168,1.0
87,52735,1.0
87,54482,1.0
87,55901,1.0
87,56263,1.0
87,56346,1.0
87,56533,1.0
87,56729,1.0
87,57854,1.0
87,58252,1.0
87,58552,1.0
87,58568,1.0
87,58647,1.0
87,58755,1.0
87,59422,1.0
87,60413,1.0
272,3555,5.0
272,4887,5.0
272,5213,5.0
272,6926,5.0
272,7574,5.0
272,8606,5.0
272,8861,5.0
272,8944,5.0
272,9846,5.0
272,11354,5.0
272,11371,5.0
272,11648,5.0
272,13530,5.0
272,13925,5.0
272,14432,5.0
272,14809,5.0
272,15296,5.0
272,15709,5.0
272,15726,5.0
272,18082,5.0
272,19121,5.0
272,19217,5.0
272,20501,5.0
272,22480,5.0
272,22521,5.0
272,23301,5.0
272,23302,5.0
272,23942,5.0
272,25355,5.0
272,25676,5.0
272,25753,5.0
272,26278,5.0
272,26399,5.0
272,27039,5.0
272,27126,5.0
272,27182,5.0
272,27247,5.0
272,27616,5.0
272,27642,5.0
272,27965,5.0
272,28928,5.0
272,29506,5.0
272,31124,5.0
272,31379,5.0
272,32590,5.0
272,34619,5.0
272,35596,5.0
272,37217,5.0
272,39778,5.0
272,39862,5.0
272,40263,5.0
272,40305,5.0
272,40542,5.0
272,41532,5.0
272,41794,5.0
272,42889,5.0
272,43459,5.0
272,46177,5.0
272,46189,5.0
272,46552,5.0
272,49086,5.0
272,49349,5.0
272,49604,5.0
272,49819,5.0
272,53120,5.0
272,54646,5.0
272,55291,5.0
272,55942,5.0
272,56371,5.0
272,56855,5.0
272,56907,5.0
272,57028,5.0
272,57295,5.0
272,57314,5.0
272,57700,5.0
272,58872,5.0
272,59415,5.0
272,59473,5.0
272,59518,5.0
272,59756,5.0
272,59761,5.0
272,60524,5.0
272,60634,5.0
275,302,1.0
275,940,1.0
275,3663,1.0
275,4087,1.0
275,4203,1.0
275,4553,1.0
275,5482,1.0
275,7514,1.0
275,7636,1.0
275,7891,1.0
275,8427,1.0
275,11324,1.0
275,11384,1.0
275,11396,1.0
275,11754,1.0
275,12176,1.0
275,13709,1.0
275,14475,1.0
275,15110,1.0
275,16394,1.0
275,16893,1.0
275,16894,1.0
275,17281,1.0
275,18634,1.0
275,18692,1.0
275,19310,1.0
275,19618,1.0
275,21007,1.0
275,21452,1.0
275,22442,1.0
275,22629,1.0
275,23461,1.0
275,23510,1.0
275,23722,1.0
275,23752,1.0
275,24743,1.0
275,24847,1.0
275,25270,1.0
275,25662,1.0
275,26040,1.0
275,26497,1.0
275,26685,1.0
275,27411,1.0
275,27640,1.0
275,27654,1.0
275,28957,1.0
275,29037,1.0
275,29095,1.0
275,29471,1.0
275,29486,1.0
275,29640,1.0
275,33480,1.0
275,34549,1.0
275,34891,1.0
275,34932,1.0
275,36304,1.0
275,37171,1.0
275,37410,1.0
275,38597,1.0
275,39135,1.0
275,39638,1.0
275,39937,1.0
275,41405,1.0
275,43199,1.0
275,43229,1.0
275,43635,1.0
275,43743,1.0
275,44542,1.0
275,44822,1.0
275,45423,1.0
275,46802,1.0
275,49078,1.0
275,50168,1.0
275,52735,1.0
275,54482,1.0
275,55901,1.0
275,56263,1.0
275,56346,1.0
275,56533,1.0
275,56729,1.0
275,57854,1.0
275,58252,1.0
275,58552,1.0
275,58568,1.0
275,58647,1.0
275,58755,1.0
275,59422,1.0
275,60413,1.0
302,940,1.0
302,3663,1.0
302,4087,1.0
302,4203,1.0
302,4553,1.0
302,5482,1.0
302,7514,2.0
302,7636,1.0
302,7891,1.0
