source_id,target_id,weight
398,9469,1.0
398,21736,1.0
398,41561,1.0
398,50801,1.0
458,28527,1.0
458,35967,1.0
458,37486,1.0
580,981,1.0
580,1431,1.0
580,3429,1.0
580,3785,1.0
580,3869,1.0
580,4334,1.0
580,4418,1.0
580,5503,1.0
580,7429,1.0
580,7562,1.0
580,8223,1.0
580,8251,1.0
580,8673,1.0
580,9617,1.0
580,10138,1.0
580,10509,1.0
580,11990,1.0
580,12048,1.0
580,12185,1.0
580,14172,1.0
580,14722,1.0
580,15731,1.0
580,16066,1.0
580,16316,1.0
580,16685,1.0
580,16891,1.0
580,19381,1.0
580,19706,1.0
580,20365,1.0
580,20812,1.0
580,21053,1.0
580,21124,1.0
580,21308,1.0
580,21814,1.0
580,22536,1.0
580,22695,1.0
580,22728,1.0
580,23427,1.0
580,24056,1.0
580,24194,1.0
580,24433,1.0
580,24945,1.0
580,25286,1.0
580,25487,1.0
580,25496,1.0
580,25736,1.0
580,26338,1.0
580,26396,1.0
580,26751,1.0
580,26890,1.0
580,26893,1.0
580,27373,1.0
580,28179,1.0
580,28187,1.0
580,29390,1.0
580,30395,1.0
580,32108,1.0
580,32633,1.0
580,32704,1.0
580,32894,1.0
580,34528,1.0
580,34581,1.0
580,35340,1.0
580,36962,1.0
580,37898,1.0
580,37914,1.0
580,37956,1.0
580,38060,1.0
580,39956,1.0
580,40302,1.0
580,41418,1.0
580,41584,1.0
580,41632,1.0
580,42609,1.0
580,42673,1.0
580,42688,1.0
580,43227,1.0
580,43511,1.0
580,43940,1.0
580,44044,1.0
580,44759,1.0
580,45239,1.0
580,45394,1.0
580,46125,1.0
580,46302,1.0
580,46739,1.0
580,46943,1.0
580,49444,1.0
580,49535,1.0
580,50275,1.0
580,50307,1.0
580,51027,1.0
580,55257,1.0
580,56599,1.0
580,56788,1.0
580,58881,1.0
580,59533,1.0
580,60295,1.0
580,60380,1.0
580,60595,1.0
981,1431,1.0
981,3429,1.0
981,3785,1.0
981,3869,1.0
981,4334,1.0
981,4418,1.0
981,5503,1.0
981,7429,1.0
981,7562,1.0
981,8223,1.0
981,8251,1.0
981,8673,1.0
981,9617,1.0
981,10138,1.0
981,10509,1.0
981,11990,1.0
981,12048,1.0
981,12185,1.0
981,14172,1.0
981,14722,1.0
981,15731,1.0
981,16066,1.0
981,16316,1.0
981,16685,1.0
981,16891,1.0
981,19381,1.0
981,19706,1.0
981,20365,1.0
981,20812,1.0
981,21053,1.0
981,21124,1.0
981,21308,1.0
981,21814,1.0
981,22536,1.0
981,22695,1.0
981,22728,1.0
981,23427,1.0
981,24056,1.0
981,24194,1.0
981,24433,1.0
981,24945,1.0
981,25286,1.0
981,25487,1.0
981,25496,1.0
981,25736,1.0
981,26338,1.0
981,26396,1.0
981,26751,1.0
981,26890,1.0
981,26893,1.0
981,27373,1.0
981,28179,1.0
981,28187,1.0
981,29390,1.0
981,30395,1.0
981,32108,1.0
981,32633,1.0
981,32704,1.0
981,32894,1.0
981,34528,1.0
981,34581,1.0
981,35340,1.0
981,36962,1.0
981,37898,1.0
981,37914,1.0
981,37956,1.0
981,38060,1.0
981,39956,1.0
981,40302,1.0
981,41418,1.0
981,41584,1.0
981,41632,1.0
981,42609,1.0
981,42673,1.0
981,42688,1.0
981,43227,1.0
981,43511,1.0
981,43940,1.0
981,44044,1.0
981,44759,1.0
981,45239,1.0
981,45394,1.0
981,46125,1.0
981,46302,1.0
981,46739,1.0
981,46943,1.0
981,49444,1.0
981,49535,1.0
981,50275,1.0
981,50307,1.0
981,51027,1.0
981,55257,1.0
981,56599,1.0
981,56788,1.0
981,58881,1.0
981,59533,1.0
981,60295,1.0
981,60380,1.0
981,60595,1.0
1006,16364,1.0
1006,21459,1.0
1006,25941,1.0
1006,26395,1.0
1006,29821,1.0
1006,29885,1.0
1006,36417,1.0
1006,37887,1.0
1006,50327,1.0
1006,55052,1.0
1203,6671,2.0
1203,15792,2.0
1203,16498,2.0
1203,18155,2.0
1203,29526,2.0
1203,38151,2.0
1203,38178,1.0
1203,43485,2.0
1203,47412,1.0
1203,47981,1.0
1203,48840,4.0
1203,51586,1.0
1203,51588,1.0
1203,53767,4.0
1203,55725,2.0
1203,55728,1.0
1203,56816,1.0
1203,56817,1.0
1203,56818,1.0
1204,21559,1.0
1204,37827,1.0
1204,38938,1.0
1204,50344,1.0
1204,52642,1.0
1347,2640,1.0
1347,11709,1.0
1347,17319,2.0
1347,20891,1.0
1347,26047,1.0
1347,30936,2.0
1347,30969,1.0
1347,34628,1.0
1347,34782,1.0
1347,41341,1.0
1347,43712,2.0
1347,48862,1.0
1347,56226,1.0
1347,56727,1.0
1348,7226,1.0
1348,8433,2.0
1348,8621,1.0
1348,10761,1.0
1348,16280,1.0
1348,22760,1.0
1348,26271,1.0
1348,29511,1.0
1348,30182,1.0
1348,31441,1.0
1348,36396,1.0
1348,37648,1.0
1348,39831,1.0
1348,46276,1.0
1348,56098,1.0
1431,3429,1.0
1431,3785,1.0
1431,3869,1.0
1431,4334,1.0
1431,4418,1.0
1431,5503,1.0
1431,7429,1.0
1431,7562,1.0
1431,8223,1.0
1431,8251,1.0
1431,8673,1.0
1431,9617,1.0
1431,10138,1.0
1431,10509,1.0
1431,11990,1.0
1431,12048,1.0
1431,12185,1.0
1431,14172,1.0
1431,14722,1.0
1431,15731,1.0
1431,16066,1.0
1431,16316,1.0
1431,16685,1.0
1431,16891,1.0
1431,19381,1.0
1431,19706,1.0
1431,20365,1.0
1431,20812,1.0
1431,21053,1.0
1431,21124,1.0
1431,21308,1.0
1431,21814,1.0
1431,22536,1.0
1431,22695,1.0
1431,22728,1.0
1431,23427,1.0
1431,24056,1.0
