source_id,target_id,weight
96,16187,1.0
96,21005,1.0
96,56055,1.0
188,755,2.0
188,1676,2.0
188,2860,2.0
188,2960,2.0
188,3603,2.0
188,4424,2.0
188,4702,2.0
188,4941,2.0
188,5116,2.0
188,5640,2.0
188,5860,2.0
188,6034,2.0
188,6484,2.0
188,6935,2.0
188,7391,2.0
188,8025,2.0
188,8757,2.0
188,9275,2.0
188,9601,2.0
188,10287,2.0
188,10399,2.0
188,10681,2.0
188,10788,2.0
188,10862,2.0
188,11372,2.0
188,11498,2.0
188,11530,2.0
188,13055,2.0
188,13400,2.0
188,13545,2.0
188,14343,2.0
188,14797,2.0
188,16974,2.0
188,19127,2.0
188,19345,2.0
188,19793,2.0
188,21813,2.0
188,21830,2.0
188,22032,2.0
188,22836,2.0
188,23123,2.0
188,24202,2.0
188,24857,2.0
188,25234,2.0
188,25386,2.0
188,25826,2.0
188,27835,2.0
188,28012,2.0
188,28392,2.0
188,28548,2.0
188,29235,2.0
188,30359,2.0
188,30662,2.0
188,32228,2.0
188,32851,2.0
188,33440,2.0
188,33816,2.0
188,34506,2.0
188,35126,2.0
188,35183,2.0
188,35199,2.0
188,35443,2.0
188,35552,2.0
188,36559,2.0
188,36706,2.0
188,37148,2.0
188,37755,2.0
188,38068,2.0
188,38085,2.0
188,38163,2.0
188,38543,2.0
188,39680,2.0
188,40382,2.0
188,40684,2.0
188,41031,2.0
188,41239,2.0
188,42215,2.0
188,42315,2.0
188,42347,2.0
188,42551,2.0
188,43373,2.0
188,44477,2.0
188,44665,2.0
188,45369,2.0
188,45584,2.0
188,45858,2.0
188,46824,2.0
188,47451,2.0
188,48171,2.0
188,48729,2.0
188,49273,2.0
188,49996,2.0
188,50445,2.0
188,50489,2.0
188,50971,2.0
188,50998,2.0
188,51136,2.0
188,51398,2.0
188,51933,2.0
188,52218,2.0
188,52885,2.0
188,53525,2.0
188,53858,2.0
188,54097,2.0
188,54238,2.0
188,55595,2.0
188,56469,2.0
188,58633,2.0
188,58702,2.0
218,26668,1.0
218,41915,1.0
260,399,3.0
260,679,3.0
260,787,3.0
260,865,3.0
260,1770,3.0
260,2046,3.0
260,6035,3.0
260,7325,3.0
260,8190,3.0
260,10162,3.0
260,10181,3.0
260,12643,3.0
260,16178,3.0
260,18512,3.0
260,19373,3.0
260,19869,3.0
260,21192,3.0
260,24431,3.0
260,30221,3.0
260,30722,3.0
260,32051,3.0
260,37414,3.0
260,37728,3.0
260,38451,3.0
260,42044,3.0
260,42329,3.0
260,43367,3.0
260,44149,3.0
260,45454,3.0
260,47334,3.0
260,48086,3.0
260,48956,3.0
260,51331,3.0
260,52902,3.0
260,54858,3.0
260,57728,3.0
260,60334,3.0
399,679,3.0
