source_id,target_id,weight
59,35023,1.0
59,51254,1.0
59,51940,1.0
72,43626,1.0
72,51394,1.0
72,60051,1.0
101,215,1.0
101,2332,1.0
101,2825,1.0
101,3601,1.0
101,3617,1.0
101,6048,2.0
101,7186,1.0
101,12505,1.0
101,21151,1.0
101,22880,1.0
101,26035,1.0
101,26648,1.0
101,26659,1.0
101,26898,1.0
101,28066,1.0
101,32654,1.0
101,44000,1.0
101,44842,1.0
101,45990,1.0
101,49872,1.0
101,51507,1.0
101,59031,1.0
103,104,1.0
103,1150,1.0
103,1366,1.0
103,2179,1.0
103,2823,1.0
103,2828,1.0
103,3618,1.0
103,7141,2.0
103,7282,1.0
103,7300,1.0
103,12323,1.0
103,13102,1.0
103,16048,1.0
103,16184,1.0
103,16495,1.0
103,17877,1.0
103,18514,1.0
103,18516,1.0
103,19214,1.0
103,19215,1.0
103,20279,1.0
103,22805,1.0
103,22807,1.0
103,27164,1.0
103,27765,2.0
103,29053,1.0
103,30287,1.0
103,30447,1.0
103,38353,1.0
103,45993,1.0
103,56678,2.0
103,56680,1.0
103,56850,1.0
104,1150,1.0
104,2179,1.0
104,2828,1.0
104,7282,1.0
104,7300,1.0
104,13102,1.0
104,16048,1.0
104,16495,1.0
104,20279,1.0
104,27164,1.0
104,30287,1.0
104,38353,1.0
104,45993,1.0
104,56678,1.0
107,690,1.0
107,959,1.0
107,1414,1.0
107,2653,1.0
107,3739,1.0
107,5685,1.0
107,6326,1.0
107,6523,1.0
107,6781,1.0
107,7170,1.0
107,8862,1.0
107,8893,1.0
107,13924,1.0
107,14969,1.0
107,15079,1.0
107,15280,1.0
107,17328,1.0
107,17816,1.0
107,18691,1.0
107,18972,1.0
107,19030,1.0
107,21550,1.0
107,23527,1.0
107,23620,1.0
107,24112,1.0
107,24570,1.0
107,24816,1.0
107,25068,1.0
107,25162,1.0
107,25642,1.0
107,25729,1.0
107,25765,1.0
107,25848,1.0
107,25869,1.0
107,25907,1.0
107,26374,1.0
107,26776,1.0
107,27248,1.0
107,27681,1.0
107,30041,1.0
107,31400,1.0
107,32685,1.0
107,33842,1.0
107,34931,1.0
107,35283,1.0
107,35982,1.0
107,36004,1.0
107,37550,1.0
107,37884,1.0
107,39094,1.0
107,40256,1.0
107,40303,1.0
107,40380,1.0
107,43587,1.0
107,43984,1.0
107,44276,1.0
107,49224,1.0
107,49734,1.0
107,49879,1.0
107,49980,1.0
107,53190,1.0
107,53191,1.0
107,54570,1.0
107,54577,1.0
107,55096,1.0
107,55874,1.0
107,55974,1.0
107,56783,1.0
107,56927,1.0
107,57338,1.0
107,59433,1.0
107,59820,1.0
107,59879,1.0
107,60431,1.0
107,60633,1.0
215,439,1.0
215,1254,1.0
215,1821,1.0
215,2230,2.0
215,2900,1.0
215,3100,1.0
215,3601,1.0
215,5710,1.0
215,6048,4.0
215,8959,1.0
215,9736,1.0
215,10632,2.0
215,11158,2.0
215,13901,1.0
215,15488,3.0
215,16639,4.0
215,21681,6.0
215,22880,1.0
215,25519,6.0
215,27481,1.0
215,28458,1.0
215,31340,1.0
215,31967,1.0
215,32132,1.0
215,32335,1.0
215,32654,1.0
215,33046,1.0
215,33048,3.0
215,33710,2.0
215,37483,3.0
215,37713,1.0
215,38112,2.0
215,38715,8.0
215,38760,1.0
215,38830,1.0
215,40745,2.0
215,40747,1.0
215,41164,1.0
215,41669,1.0
215,42411,2.0
215,44397,1.0
215,44692,2.0
215,47348,1.0
215,47477,1.0
215,47929,1.0
215,48095,1.0
215,48763,10.0
215,49386,1.0
215,50612,1.0
215,50614,2.0
215,51218,10.0
215,52976,1.0
215,53221,1.0
215,53965,2.0
215,53980,1.0
215,53981,1.0
215,54757,1.0
215,56242,1.0
215,56266,3.0
215,56665,2.0
215,56957,3.0
215,59031,1.0
215,59107,2.0
215,59122,2.0
215,60297,3.0
259,1484,2.0
259,3409,1.0
259,9030,2.0
259,9520,2.0
259,13084,2.0
259,15154,2.0
259,16400,2.0
259,20574,1.0
259,21312,2.0
259,21460,1.0
259,27171,2.0
259,31491,2.0
259,31652,2.0
259,31688,2.0
259,31714,1.0
259,31717,1.0
259,31720,2.0
259,31736,1.0
259,33339,2.0
259,36187,2.0
259,40820,2.0
259,42848,2.0
259,43512,2.0
259,45726,1.0
259,45729,1.0
259,54535,2.0
259,56896,2.0
259,56928,1.0
259,57721,2.0
259,58554,2.0
259,60091,2.0
259,60239,1.0
259,60240,1.0
297,356,1.0
297,381,1.0
297,536,1.0
297,8573,1.0
297,9434,1.0
297,10079,1.0
297,10751,1.0
297,12706,1.0
297,12818,1.0
297,16700,1.0
297,18922,1.0
297,21342,1.0
297,21886,1.0
297,23898,1.0
297,23900,1.0
297,27263,1.0
297,31683,1.0
297,36023,1.0
297,40052,1.0
297,40817,1.0
297,46153,1.0
297,48933,1.0
297,56129,1.0
297,57242,1.0
297,57437,1.0
356,381,1.0
356,536,1.0
356,8573,1.0
356,9434,1.0
356,10079,1.0
356,10751,1.0
356,12706,1.0
356,12818,1.0
356,16700,1.0
356,18922,1.0
356,21342,1.0
356,21886,1.0
356,23898,1.0
356,23900,1.0
356,27263,1.0
356,31683,1.0
356,36023,1.0
356,40052,1.0
356,40817,1.0
356,46153,1.0
356,48933,1.0
356,56129,1.0
356,57242,1.0
356,57437,1.0
381,536,1.0
381,8573,1.0
381,9434,1.0
381,10079,1.0
381,10751,1.0
381,12706,1.0
381,12818,1.0
381,16700,1.0
381,18922,1.0
381,21342,2.0
381,21886,1.0
381,23898,1.0
381,23900,1.0
381,27263,2.0
381,31619,1.0
381,31683,2.0
381,36023,1.0
381,40052,1.0
381,40817,2.0
381,46153,2.0
381,48933,2.0
381,56129,1.0
381,57242,1.0
381,57437,1.0
396,14880,1.0
396,25930,1.0
396,42110,1.0
439,5832,1.0
439,7253,1.0
439,8071,1.0
439,9287,1.0
439,9416,1.0
439,12959,1.0
439,12990,1.0
439,13294,1.0
439,15300,1.0
439,15593,1.0
439,18167,1.0
439,18330,1.0
439,24459,1.0
439,25519,1.0
439,29237,1.0
439,29943,1.0
439,32508,1.0
439,33131,1.0
439,34885,1.0
439,35565,1.0
439,37270,1.0
439,37483,2.0
439,38203,1.0
439,39516,1.0
439,41669,1.0
439,42296,1.0
439,42720,1.0
439,44397,1.0
439,45684,1.0
439,48095,1.0
439,49826,1.0
439,49884,1.0
439,51450,1.0
439,54883,1.0
439,55110,1.0
439,59502,2.0
439,59527,1.0
440,1689,1.0
440,2854,2.0
440,14399,2.0
440,19694,1.0
440,28644,1.0
440,29840,1.0
440,38591,1.0
440,58503,1.0
536,8554,1.0
536,8573,1.0
536,8695,1.0
536,9434,1.0
536,10079,1.0
536,10751,1.0
536,12706,1.0
536,12818,1.0
536,13933,1.0
536,16700,1.0
536,16976,1.0
536,18922,1.0
536,21342,1.0
536,21886,1.0
536,22628,1.0
536,23898,1.0
536,23900,1.0
536,24753,1.0
536,27263,1.0
536,27960,1.0
536,29012,1.0
536,31683,1.0
536,32032,1.0
536,32033,1.0
536,32903,1.0
536,33254,1.0
536,36023,1.0
536,40052,1.0
536,40817,1.0
536,41407,1.0
536,43716,1.0
536,44657,1.0
536,46101,1.0
536,46153,1.0
536,48933,1.0
536,49556,1.0
536,53247,1.0
536,53794,1.0
536,56129,1.0
536,57242,1.0
536,57437,1.0
620,9185,1.0
620,11863,1.0
620,21328,1.0
649,20312,1.0
649,21698,1.0
649,22115,1.0
649,25430,1.0
649,30010,1.0
649,31094,1.0
649,39312,1.0
649,42049,1.0
649,43797,1.0
690,959,1.0
690,1414,1.0
690,2653,1.0
690,3739,1.0
690,5685,1.0
690,6326,1.0
690,6523,1.0
690,6781,1.0
690,7170,1.0
690,8862,1.0
690,8893,1.0
690,13924,1.0
690,14969,1.0
690,15079,1.0
690,15280,1.0
690,17328,1.0
690,17816,1.0
690,18691,1.0
690,18972,1.0
690,19030,1.0
690,21550,1.0
690,23527,1.0
690,23620,1.0
690,24112,1.0
690,24570,1.0
690,24816,1.0
690,25068,1.0
690,25162,1.0
690,25642,1.0
690,25729,1.0
690,25765,1.0
690,25848,1.0
690,25869,1.0
690,25907,1.0
690,26374,1.0
690,26776,1.0
690,27248,1.0
690,27681,1.0
690,30041,1.0
690,31400,1.0
690,32685,1.0
690,33842,1.0
690,34931,1.0
690,35283,1.0
690,35982,1.0
690,36004,1.0
690,37550,1.0
690,37884,1.0
690,39094,1.0
690,40256,1.0
690,40303,1.0
690,40380,1.0
690,43587,1.0
690,43984,1.0
690,44276,1.0
690,49224,1.0
690,49734,1.0
690,49879,1.0
690,49980,1.0
690,53190,1.0
690,53191,1.0
690,54570,1.0
690,54577,1.0
690,55096,1.0
690,55874,1.0
690,55974,1.0
690,56783,1.0
690,56927,1.0
690,57338,1.0
690,59433,1.0
690,59820,1.0
690,59879,1.0
690,60431,1.0
690,60633,1.0
757,35453,1.0
777,11081,2.0
777,28405,3.0
777,50494,3.0
781,1365,1.0
781,2345,1.0
781,2987,1.0
781,3487,1.0
781,3686,1.0
781,5917,1.0
781,7005,1.0
781,7166,1.0
781,7419,1.0
781,11139,1.0
781,11773,1.0
781,13856,1.0
781,14674,1.0
781,15478,1.0
781,16553,1.0
781,17177,1.0
781,17514,1.0
781,17961,1.0
781,18976,1.0
781,19519,1.0
781,19916,1.0
781,20524,1.0
781,20669,1.0
781,20721,1.0
781,21364,1.0
781,22751,1.0
781,22810,1.0
781,22837,1.0
781,23947,1.0
781,24307,1.0
781,24688,1.0
781,25751,1.0
781,26024,1.0
781,26938,1.0
781,26944,1.0
781,27163,1.0
781,27254,1.0
781,27412,1.0
781,29638,1.0
781,30884,1.0
781,31456,1.0
781,31508,1.0
781,32179,1.0
781,32865,1.0
781,34949,1.0
781,35451,1.0
781,37209,1.0
781,37433,1.0
781,38813,1.0
781,39625,1.0
781,40833,1.0
781,41087,1.0
781,42097,1.0
781,42862,1.0
781,43179,1.0
781,44413,1.0
781,44520,1.0
781,44869,1.0
781,45540,1.0
781,46619,1.0
781,46894,1.0
781,47090,1.0
781,47740,1.0
781,49046,1.0
781,49101,1.0
781,49599,1.0
781,49750,1.0
781,49854,1.0
781,50056,1.0
781,50323,1.0
781,50742,1.0
781,52572,1.0
781,53472,1.0
781,53944,1.0
781,54953,1.0
781,56143,1.0
781,56505,1.0
781,57178,1.0
781,58065,1.0
781,59874,1.0
936,11972,1.0
936,23970,1.0
936,28959,1.0
936,44003,1.0
936,53263,1.0
958,2437,1.0
958,3432,1.0
958,5202,1.0
958,5645,1.0
958,6327,1.0
958,6522,1.0
958,7598,1.0
958,8224,1.0
958,8280,1.0
958,8845,1.0
958,11414,1.0
958,11590,1.0
958,15078,1.0
958,15300,1.0
958,15643,1.0
958,18984,1.0
958,18990,1.0
958,19383,1.0
958,20179,1.0
958,21014,1.0
958,23610,1.0
958,23863,1.0
958,23985,1.0
958,23990,1.0
958,24052,1.0
958,24529,1.0
958,25766,1.0
958,26649,1.0
958,27313,1.0
958,28864,1.0
958,32398,1.0
958,32863,1.0
958,34933,1.0
958,35484,1.0
958,36284,1.0
958,36297,1.0
958,37950,1.0
958,39145,1.0
958,39248,1.0
958,39636,1.0
958,39953,1.0
958,41643,1.0
958,46199,1.0
958,46571,1.0
958,46783,1.0
958,47155,1.0
958,47250,1.0
958,49178,1.0
958,49411,1.0
958,49470,1.0
958,54569,1.0
958,54771,1.0
958,54779,1.0
958,54842,1.0
958,55000,1.0
958,55072,1.0
958,58777,1.0
958,58921,1.0
958,59352,1.0
958,59420,1.0
959,1414,1.0
959,2653,1.0
959,3739,1.0
959,5685,1.0
959,6326,1.0
959,6523,1.0
959,6781,1.0
959,7170,1.0
959,8862,1.0
959,8893,1.0
959,13924,1.0
959,14969,1.0
959,15079,1.0
959,15280,1.0
959,17328,1.0
959,17816,1.0
959,18691,1.0
959,18972,1.0
959,19030,1.0
959,21550,1.0
959,23527,1.0
959,23620,1.0
959,24112,1.0
959,24570,1.0
959,24816,1.0
959,25068,1.0
959,25162,1.0
959,25642,1.0
959,25729,1.0
959,25765,1.0
959,25848,1.0
959,25869,1.0
959,25907,1.0
959,26374,1.0
959,26776,1.0
959,27248,1.0
959,27681,1.0
959,30041,1.0
959,31400,1.0
959,32685,1.0
959,33842,1.0
959,34931,1.0
959,35283,1.0
959,35982,1.0
959,36004,1.0
959,37550,1.0
959,37884,1.0
959,39094,1.0
959,40256,1.0
959,40303,1.0
959,40380,1.0
959,43587,1.0
959,43984,1.0
959,44276,1.0
959,49224,1.0
959,49734,1.0
959,49879,1.0
959,49980,1.0
959,53190,1.0
959,53191,1.0
959,54570,1.0
959,54577,1.0
959,55096,1.0
959,55874,1.0
959,55974,1.0
959,56783,1.0
959,56927,1.0
959,57338,1.0
959,59433,1.0
959,59820,1.0
959,59879,1.0
959,60431,1.0
959,60633,1.0
967,52145,1.0
967,60194,1.0
1030,5770,1.0
1030,17775,1.0
1030,20756,1.0
1030,28533,1.0
1030,36301,1.0
1030,41872,1.0
1030,47303,1.0
1146,3273,1.0
1146,3981,1.0
1146,7801,1.0
1146,9333,1.0
1146,12817,1.0
1146,15722,1.0
1146,27920,1.0
1146,30080,1.0
1146,34389,1.0
1146,38450,1.0
1146,40392,1.0
1146,42223,1.0
1146,42759,1.0
1146,48159,1.0
1146,58437,1.0
1146,58570,1.0
1150,2179,1.0
1150,2828,1.0
1150,7282,1.0
1150,7300,1.0
1150,13102,1.0
1150,16048,1.0
1150,16495,1.0
1150,20279,1.0
1150,27164,1.0
1150,30287,1.0
1150,38353,1.0
1150,45993,1.0
1150,56678,1.0
1254,2900,2.0
1254,5079,1.0
1254,6072,1.0
1254,10055,1.0
1254,10057,1.0
1254,10321,1.0
1254,25519,1.0
1254,31688,1.0
1254,48916,1.0
1254,49013,1.0
1254,57242,1.0
1365,2345,1.0
1365,2987,1.0
1365,3487,1.0
1365,3686,1.0
1365,5917,1.0
1365,7005,1.0
1365,7166,1.0
1365,7419,1.0
1365,11139,1.0
1365,11773,1.0
1365,13856,1.0
1365,14674,1.0
1365,15478,1.0
1365,16553,1.0
1365,17177,1.0
1365,17514,1.0
1365,17961,1.0
1365,18976,1.0
1365,19519,1.0
1365,19916,1.0
1365,20524,1.0
1365,20669,1.0
1365,20721,1.0
1365,21364,1.0
1365,22751,1.0
1365,22810,1.0
1365,22837,1.0
1365,23947,1.0
1365,24307,1.0
1365,24688,1.0
1365,25751,1.0
1365,26024,1.0
1365,26938,1.0
1365,26944,1.0
1365,27163,1.0
1365,27254,1.0
1365,27412,1.0
1365,29638,1.0
1365,30884,1.0
1365,31456,1.0
1365,31508,1.0
1365,32179,1.0
1365,32865,1.0
1365,34949,1.0
1365,35451,1.0
1365,37209,1.0
1365,37433,1.0
1365,38813,1.0
1365,39625,1.0
1365,40833,1.0
1365,41087,1.0
1365,42097,1.0
1365,42862,1.0
1365,43179,1.0
1365,44413,1.0
1365,44520,1.0
1365,44869,1.0
1365,45540,1.0
1365,46619,1.0
1365,46894,1.0
1365,47090,1.0
1365,47740,1.0
1365,49046,1.0
1365,49101,1.0
1365,49599,1.0
1365,49750,1.0
1365,49854,1.0
1365,50056,1.0
1365,50323,1.0
1365,50742,1.0
1365,52572,1.0
1365,53472,1.0
1365,53944,1.0
1365,54953,1.0
1365,56143,1.0
1365,56505,1.0
1365,57178,1.0
1365,58065,1.0
1365,59874,1.0
1366,2823,1.0
1366,7141,1.0
1366,18516,1.0
1366,19215,1.0
1366,22807,1.0
1366,27765,1.0
1366,56678,1.0
1392,3815,1.0
1392,12513,1.0
1392,47356,1.0
1414,958,1.0
1414,2437,1.0
1414,2653,1.0
1414,3432,1.0
1414,3739,2.0
1414,5202,1.0
1414,5645,1.0
1414,5685,2.0
1414,6326,1.0
1414,6327,1.0
1414,6522,1.0
1414,6523,1.0
1414,6781,2.0
1414,7170,2.0
1414,7598,1.0
1414,8224,1.0
1414,8280,1.0
1414,8845,1.0
1414,8862,1.0
1414,8893,1.0
1414,11414,1.0
1414,11590,1.0
1414,13924,1.0
1414,14969,1.0
1414,15078,1.0
1414,15079,2.0
1414,15280,1.0
1414,15300,1.0
1414,15643,1.0
1414,17328,1.0
1414,17816,2.0
1414,18691,2.0
1414,18972,2.0
1414,18984,1.0
1414,18990,1.0
1414,19030,1.0
1414,19383,1.0
1414,20179,1.0
1414,21014,1.0
1414,21550,2.0
1414,23527,1.0
1414,23610,1.0
1414,23620,1.0
1414,23863,1.0
1414,23985,1.0
1414,23990,1.0
1414,24052,1.0
1414,24112,1.0
1414,24529,1.0
1414,24570,1.0
1414,24816,2.0
1414,25068,2.0
