id_autor
8
15
35
36
41
60
128
129
131
132
133
140
147
150
151
158
160
161
170
180
181
185
190
191
192
228
239
243
244
249
258
267
280
287
288
289
298
299
318
319
350
369
372
374
385
393
395
402
405
417
418
419
437
444
447
448
449
450
452
459
460
476
477
486
491
495
496
505
507
552
553
556
566
567
571
590
595
602
648
655
662
666
670
671
677
694
699
700
705
709
712
715
727
728
729
731
740
741
743
775
784
785
798
802
804
815
820
821
822
823
830
866
868
877
882
892
912
921
932
943
944
948
968
970
978
990
995
1001
1010
1011
1022
1026
1039
1049
1050
1051
1055
1057
1059
1061
1074
1077
1092
1099
1107
1121
1129
1130
1134
1169
1208
1213
1225
1228
1233
1234
1275
1279
1289
1291
1297
1300
1301
1309
1328
1345
1346
1372
1379
1391
1394
1405
1418
1432
1433
1447
1452
1465
1466
1492
1495
1500
1518
1523
1529
1534
1554
1557
1570
1585
1586
1587
1592
1611
1613
1628
1631
1643
1669
1673
1674
1683
1695
1702
1723
1732
1737
1738
1748
1752
1753
1759
1760
1761
1762
1789
1790
1800
1805
1807
1811
1831
1832
1841
1844
1854
1857
1894
1912
1914
1915
1916
1919
1920
1921
1922
1928
1929
1933
1936
1938
1940
1947
1948
1967
1972
1986
1987
1991
1998
2002
2007
2027
2028
2030
2042
2057
2059
2062
2065
2068
2076
2091
2156
2163
2164
2165
2182
2185
2186
2188
2202
2207
2209
2215
2218
2226
2242
2254
2283
2304
2306
2308
2322
2346
2349
2359
2378
2379
2388
2398
2410
2413
2414
2416
2424
2434
2439
2440
2448
2460
2514
2520
2525
2544
2545
2564
2573
2574
2601
2606
2614
2617
2625
2635
2650
2651
2663
2667
2668
2669
2670
2671
2681
2682
2694
2702
2717
2726
2738
2761
2772
2785
2806
2817
2824
2849
2862
2946
2972
2974
2983
2991
2996
3003
3010
3011
3014
3023
3031
3032
3037
3039
3060
3063
3067
3071
3072
3080
3081
3084
3090
3091
3105
3108
3114
3125
3128
3130
3147
3154
3160
3167
3182
3183
3193
3215
3238
3250
3269
3272
3283
3291
3306
3310
3314
3321
3323
3329
3330
3335
3347
3348
3378
3393
3412
3424
3428
3431
3455
3457
3460
3485
3486
3503
3507
3510
3524
3529
3551
3552
3553
3554
3561
3562
3578
3579
3581
3597
3599
3605
3611
3620
3621
3623
3626
3636
3648
3661
3671
3675
3682
3722
3724
3725
3737
3745
3760
3773
3776
3778
3783
3784
3806
3807
3825
3828
3829
3835
3836
3837
3864
3867
3894
3911
3923
3925
3926
3941
3948
3958
3959
3969
3972
3975
3987
3992
3993
3995
3996
4005
4009
4018
4034
4038
4042
4043
4045
4060
4077
4118
4125
4136
4156
4162
4166
4174
4175
4180
4185
4186
4191
4222
4228
4239
4283
4290
4301
4338
4340
4351
4362
4379
4383
4384
4385
4414
4416
4420
4426
4436
4444
4448
4465
4468
4478
4487
4494
4498
4504
4514
4515
4525
4532
4533
4539
4542
4544
4545
4546
4548
4567
4578
4581
4593
4604
4614
4619
4633
4637
4644
4647
4648
4655
4680
4693
4700
4701
4707
4713
4715
4739
4740
4742
4745
4746
4748
4764
4767
4772
4789
4790
4791
4799
4805
4812
4813
4827
4848
4865
4873
4878
4895
4899
4914
4918
4920
4928
4936
4942
4945
4946
4968
4972
4973
4982
4983
5005
5013
5023
5025
5026
5030
5031
5033
5041
5047
5053
5059
5068
5073
5088
5090
5094
5100
5103
5121
5141
5144
5148
5156
5182
5197
5232
5254
5261
5264
5265
5270
5273
5279
5287
5288
5296
5301
5303
5306
5307
5315
5316
5323
5325
5341
5355
5364
5370
5376
5379
5380
5400
5425
5428
5439
5447
5448
5456
5484
5490
5497
5547
5548
5549
5563
5565
5576
5582
5594
5608
5649
5651
5656
5657
5662
5666
5667
5689
5705
5716
5717
5721
5723
5733
5743
5747
5753
5756
5759
5765
5771
5796
5843
5848
5869
5875
5882
5883
5884
5896
5903
5916
5924
5925
5926
5927
5929
5930
5955
5957
5958
5961
5969
5971
5986
5992
5996
6004
6009
6011
6050
6051
6063
6074
6091
6094
6095
6097
6103
6115
6123
6124
6125
6126
6129
6133
6140
6143
6151
6159
6160
6161
6162
6170
6181
6208
6213
6220
6233
6254
6261
6267
6281
6289
6307
6308
6310
6318
6321
6341
6356
6363
6385
6395
6407
6411
6435
6436
6448
6449
6461
6462
6473
6485
6490
6492
6507
6538
6573
6581
6596
6598
6601
6619
6637
6645
6650
6654
6655
6673
6696
6713
6722
6723
6737
6740
6749
6758
6760
6765
6772
6775
6780
6784
6791
6806
6812
6818
6838
6848
6849
6853
6858
6882
6887
6904
6906
6911
6928
6942
6951
6962
6978
6987
7015
7028
7031
7032
7065
7094
7097
7098
7099
7100
7109
7122
7123
7130
7167
7175
7180
7181
7185
7199
7200
7201
7202
7204
7206
7224
7230
7234
7236
7241
7269
7284
7287
7289
7298
7303
7304
7318
7327
7332
7336
7354
7355
7376
7377
7389
7397
7414
7434
7463
7465
7472
7477
7478
7479
7494
7501
7502
7518
7520
7538
7543
7545
7576
7607
7613
7626
7645
7646
7654
7656
7657
7658
7664
7678
7687
7701
7705
7746
7752
7754
7765
7778
7796
7804
7826
7827
7839
7848
7864
7882
7907
7913
7914
7916
7919
7925
7926
7972
7985
7987
7988
8023
8039
8046
8047
8053
8072
8082
8089
8094
8099
8101
8106
8107
8126
8130
8170
8172
8175
8180
8194
8201
8240
8243
8244
8245
8246
8263
8264
8265
8266
8290
8315
8319
8323
8343
8344
8353
8356
8359
8363
8381
8382
8386
8387
8394
8401
8407
8413
8425
8426
8445
8448
8470
8474
8475
8524
8544
8553
8558
8559
8566
8574
8588
8589
8603
8611
8636
8643
8647
8669
8696
8706
8710
8714
8721
8725
8726
8734
8735
8744
8748
8765
8768
8772
8784
8797
8802
8803
8809
8828
8858
8864
8875
8876
8896
8898
8899
8904
8914
8916
8923
8928
8930
8931
8956
8963
8964
8966
8968
8972
8975
8978
8981
8985
8993
9003
9007
9028
9038
9040
9047
9071
9080
9083
9090
9097
9099
9109
9113
9119
9128
9141
9152
9173
9177
9183
9186
9196
9201
9202
9212
9238
9243
9251
9258
9266
9269
9270
9279
9281
9282
9284
9286
9291
9296
9300
9305
9330
9334
9339
9353
9360
9361
9363
9365
9372
9378
9383
9392
9403
9404
9407
9413
9414
9415
9425
9428
9443
9449
9454
9457
9493
9494
9496
9529
9530
9543
9544
9566
9574
9600
9605
9607
9608
9627
9637
9638
9655
9656
9661
9664
9666
9680
9686
9688
9695
9696
9698
9703
9704
9713
9734
9739
9740
9743
9744
9750
9768
9771
9774
9780
9781
9786
9787
9789
9798
9799
9802
9820
9825
9827
9840
9865
9872
9874
9879
9887
9888
9911
9926
9931
9933
9935
9936
9943
9952
9953
9959
9961
9967
9968
9978
9979
9984
9988
9992
9993
9994
9995
9999
10001
10004
10014
10019
10022
10025
10040
10043
10069
10098
10115
10118
10128
10146
10152
10173
10174
10175
10185
10186
10187
10194
10195
10196
10197
10198
10200
10207
10241
10242
10243
10261
10268
10274
10275
10276
10277
10285
10289
10292
10297
10298
10309
10313
10315
10316
10317
10325
10326
10331
10364
10371
10372
10382
10393
10420
10421
10429
10434
10435
10438
10439
10442
10443
10452
10454
10455
10459
10472
10473
10482
10492
10502
10503
10512
10515
10517
10518
10520
10529
10530
10534
10537
10539
10542
10556
10557
10560
10562
10570
10584
10592
10601
10604
10609
10611
10619
10633
10647
10655
10674
10680
10696
10699
10712
10728
10730
10733
10742
10758
10769
10777
10824
10839
10840
10844
10850
10851
10855
10857
10859
10860
10861
10865
10881
10883
10886
10887
10888
10892
10895
10909
10912
10921
10927
10931
10940
10953
10956
10957
10958
10962
10966
10968
10969
10970
10975
10976
10982
10988
10990
10991
10996
10999
11002
11011
11013
11015
11021
11022
11039
11040
11049
11059
11070
11074
11085
11088
11089
11099
11104
11115
11136
11204
11205
11212
11217
11219
11242
11253
11255
11257
11264
11265
11272
11280
11283
11284
11290
11298
11304
11307
11310
11319
11320
11341
11347
11380
11381
11391
11400
11405
11433
11446
11447
11454
11455
11461
11478
11492
11500
11537
11558
11569
11578
11579
11585
11604
11609
11616
11617
11618
11629
11631
11670
11671
11672
11681
11683
11684
11693
11694
11699
11712
11729
11735
11750
11752
11755
11761
11764
11766
11796
11821
11827
11829
11847
11857
11858
11868
11873
11882
11905
11911
11913
11927
11931
11952
11962
11967
11982
11989
12028
12031
12056
12061
12065
12067
12088
12095
12110
12118
12132
12144
12147
12168
12211
12220
12221
12226
12229
12238
12239
12243
12244
12273
12274
12275
12276
12281
12282
12283
12284
12285
12287
12294
12305
12306
12315
12319
12331
12334
12345
12348
12352
12364
12367
12368
12382
12384
12394
12400
12401
12402
12404
12405
12417
12423
12437
12453
12458
12459
12483
12484
12485
12488
12508
12509
12510
12517
12528
12529
12549
12557
12558
12559
12570
12577
12591
12592
12593
12597
12598
12600
12605
12606
12607
12617
12618
12626
12638
12654
12658
12668
12669
12673
12674
12677
12678
12688
12699
12728
12730
12753
12758
12762
12784
12790
12793
12798
12803
12808
12825
12832
12842
12848
12862
12864
12867
12868
12885
12900
12903
12919
12920
12922
12924
12925
12930
12937
12938
12939
12958
12973
12977
12989
13006
13008
13011
13023
13026
13029
13049
13053
13054
13067
13068
13073
13080
13081
13082
13083
13085
13096
13123
13128
13130
13131
13141
13148
13152
13153
13160
13165
13167
13171
13172
13183
13187
13192
13193
13197
13224
13225
13237
13251
13263
13270
13272
13279
13311
13320
13327
13336
13337
13340
13354
13358
13366
13369
13372
13375
13377
13378
13379
13399
13411
13413
13427
13429
13461
13477
13496
13499
13500
13501
13506
13509
13514
13515
13516
13517
13522
13525
13526
13541
13548
13565
13566
13570
13580
13581
13588
13589
13610
13622
13624
13647
13648
13653
13669
13673
13676
13678
13679
13690
13691
13712
13719
13725
13743
13752
13754
13763
13767
13771
13772
13774
13775
13778
13789
13790
13791
13821
13834
13848
13849
13870
13891
13897
13909
13942
13948
13951
13952
13956
13957
13960
13961
13983
13985
13989
14015
14016
14017
14020
14022
14030
14032
14043
14044
14059
14066
14068
14078
14093
14094
14096
14112
14123
14125
14144
14156
14184
14186
14187
14195
14196
14197
14209
14217
14225
14233
14236
14242
14253
14273
