source_id,target_id,weight
2,4831,1.0
2,9246,1.0
2,28358,1.0
2,53272,1.0
2,56259,1.0
5,845,1.0
5,4858,2.0
5,5227,2.0
5,16363,4.0
5,23656,1.0
5,25500,3.0
5,26572,1.0
5,32594,1.0
5,36766,4.0
5,57009,1.0
5,60267,1.0
7,1556,1.0
7,8299,1.0
7,15435,1.0
7,15949,1.0
7,18249,1.0
7,20599,1.0
7,22355,1.0
7,30248,1.0
7,39526,1.0
7,45955,1.0
7,55614,1.0
13,95,1.0
13,338,1.0
13,3260,1.0
13,5802,1.0
13,18611,1.0
13,21378,1.0
13,23310,1.0
13,25818,1.0
13,26176,1.0
13,32034,1.0
13,55531,1.0
13,56755,1.0
22,3386,2.0
22,3691,2.0
22,4443,2.0
22,7548,2.0
22,10809,2.0
22,12625,2.0
22,21876,2.0
22,24430,2.0
22,25923,2.0
22,31207,2.0
22,32486,2.0
22,32538,2.0
22,36184,2.0
22,38886,2.0
22,41168,2.0
22,45093,2.0
22,45903,2.0
22,45985,2.0
22,46569,2.0
22,51878,2.0
22,51903,2.0
22,56048,2.0
23,46,2.0
23,48,2.0
23,764,2.0
23,2803,2.0
23,3387,2.0
23,4471,2.0
23,5822,2.0
23,6005,2.0
23,6145,2.0
23,6998,2.0
23,7250,2.0
23,7302,2.0
23,9373,2.0
23,9694,2.0
23,10577,2.0
23,11421,2.0
23,11491,2.0
23,11872,2.0
23,12624,2.0
23,19092,2.0
23,20977,2.0
23,21087,2.0
23,21893,2.0
23,22117,2.0
23,22723,2.0
23,23800,2.0
23,23910,2.0
23,25132,2.0
23,25296,2.0
23,25522,2.0
23,26704,2.0
23,27032,2.0
23,29148,2.0
23,30215,2.0
23,32537,2.0
23,33807,2.0
23,33911,2.0
23,33920,2.0
23,34578,2.0
23,34730,2.0
23,35457,2.0
23,39295,2.0
23,41473,2.0
23,42819,2.0
23,44450,2.0
23,45136,2.0
23,46618,2.0
23,46849,2.0
23,47184,2.0
23,49164,2.0
23,50305,2.0
23,50965,2.0
23,51881,2.0
23,53253,2.0
23,56279,2.0
23,57069,2.0
23,57081,2.0
23,57691,2.0
23,60163,2.0
25,69,1.0
25,15319,1.0
25,16366,1.0
25,21130,1.0
25,21413,1.0
25,23336,1.0
25,25163,1.0
25,25822,1.0
25,29075,1.0
25,34394,1.0
25,35998,1.0
25,36280,1.0
25,36281,1.0
25,44502,1.0
25,45303,1.0
25,53090,1.0
25,55804,1.0
25,59646,1.0
26,1388,1.0
26,8815,1.0
26,10358,1.0
26,10658,1.0
26,13226,1.0
26,13259,1.0
26,14072,1.0
26,17506,1.0
26,18236,1.0
26,18265,1.0
26,33357,1.0
26,45107,1.0
26,48334,1.0
26,48462,1.0
26,52965,1.0
26,59244,1.0
34,301,1.0
34,335,2.0
34,363,1.0
34,601,1.0
34,3007,1.0
34,4814,1.0
34,5946,1.0
34,6915,1.0
34,7448,1.0
34,7571,1.0
34,7633,1.0
34,7892,1.0
34,8388,1.0
34,8522,1.0
34,8586,1.0
34,8633,1.0
34,11932,1.0
34,11949,1.0
34,13854,1.0
34,14649,1.0
34,14815,1.0
34,15405,1.0
34,15878,1.0
34,16633,1.0
34,17082,1.0
34,19104,1.0
34,20183,1.0
34,20622,1.0
34,20626,1.0
34,20710,1.0
34,20952,1.0
34,21211,1.0
34,21267,2.0
34,21469,1.0
34,22264,1.0
34,22517,2.0
34,22527,1.0
34,23337,1.0
34,23414,1.0
34,23470,1.0
34,23528,1.0
34,23645,1.0
34,23911,1.0
34,24133,1.0
34,24385,1.0
34,25048,2.0
34,25268,1.0
34,25382,1.0
34,25389,1.0
34,25767,1.0
34,25925,1.0
34,25986,1.0
34,27280,1.0
34,27331,1.0
34,28084,1.0
34,28196,1.0
34,28972,1.0
34,29822,1.0
34,29978,1.0
34,31273,1.0
34,31560,1.0
34,31710,1.0
34,32187,1.0
34,32446,1.0
34,32448,2.0
34,32645,2.0
34,32666,1.0
34,32714,1.0
34,34930,2.0
34,35631,1.0
34,36035,1.0
34,36219,2.0
34,36274,1.0
34,36282,1.0
34,36846,1.0
34,36897,1.0
34,37194,1.0
34,39119,1.0
34,39329,1.0
34,39959,1.0
34,40280,1.0
34,42473,1.0
34,43279,1.0
34,44516,1.0
34,46741,1.0
34,47327,1.0
34,47536,1.0
34,49318,1.0
34,49373,1.0
34,49495,1.0
34,49498,1.0
34,49710,1.0
34,51488,1.0
34,51673,1.0
34,52374,1.0
34,52390,1.0
34,52712,2.0
34,52788,1.0
34,52789,1.0
34,52806,1.0
34,53188,1.0
34,53198,2.0
34,54484,1.0
34,54725,1.0
34,55357,1.0
34,55495,1.0
34,55497,1.0
34,55733,1.0
34,55952,1.0
34,57185,1.0
34,57327,1.0
34,57716,1.0
34,58544,1.0
34,59170,1.0
34,59286,1.0
34,59396,2.0
34,59403,1.0
34,59450,1.0
34,59559,1.0
34,59560,1.0
34,59585,1.0
34,59588,1.0
34,59613,1.0
34,59652,1.0
34,59847,1.0
34,60381,1.0
34,60386,1.0
40,1744,1.0
40,8360,1.0
40,20285,1.0
40,29057,1.0
40,32847,1.0
40,40193,1.0
40,40631,1.0
43,7453,1.0
43,8349,1.0
43,9315,1.0
43,12978,1.0
43,13663,1.0
43,28667,2.0
43,29642,2.0
43,32690,1.0
43,36775,1.0
43,36850,1.0
43,41684,1.0
43,41771,3.0
43,47189,1.0
43,52026,1.0
43,53143,1.0
45,7258,1.0
45,29180,1.0
45,32689,1.0
45,35364,1.0
45,43102,1.0
46,43,4.0
46,48,2.0
46,764,2.0
46,1527,1.0
46,2666,2.0
46,2803,4.0
46,3016,1.0
46,3387,2.0
46,4471,2.0
46,5573,2.0
46,5621,2.0
46,5822,2.0
46,6005,2.0
46,6145,10.0
46,6998,2.0
46,7250,2.0
46,7302,2.0
46,8570,2.0
46,9180,2.0
46,9315,1.0
46,9373,3.0
46,9694,2.0
46,10577,2.0
46,10662,1.0
46,11421,2.0
46,11491,2.0
46,11553,2.0
46,11654,2.0
46,11697,1.0
46,11872,2.0
46,12624,2.0
46,12978,2.0
46,13663,1.0
46,16025,2.0
46,16581,2.0
46,17032,1.0
46,17185,1.0
46,17287,1.0
46,19092,2.0
46,19895,1.0
46,20523,4.0
46,20977,2.0
46,21087,2.0
46,21893,2.0
46,22117,2.0
46,22353,4.0
46,22723,2.0
46,23586,2.0
46,23800,2.0
46,23910,2.0
46,25132,2.0
46,25296,2.0
46,25522,2.0
46,25922,2.0
46,25985,2.0
46,26704,2.0
46,27032,2.0
46,27530,1.0
46,28667,2.0
46,29148,2.0
46,29642,3.0
46,30215,3.0
46,30495,1.0
46,30503,1.0
46,32200,2.0
46,32537,2.0
46,32611,2.0
46,32690,1.0
46,33412,1.0
46,33807,2.0
46,33911,2.0
46,33920,2.0
46,34578,2.0
46,34730,2.0
46,35423,1.0
46,35457,2.0
46,35572,1.0
46,36775,1.0
46,36850,1.0
46,37331,2.0
46,38773,1.0
46,39198,2.0
46,39295,2.0
46,40003,2.0
46,40571,1.0
46,41473,2.0
46,41771,3.0
46,42320,4.0
46,42819,2.0
46,42944,2.0
46,44450,2.0
46,45042,1.0
46,45136,2.0
46,45963,1.0
46,46618,2.0
46,46849,2.0
46,47184,2.0
46,47189,1.0
46,48454,1.0
46,49164,2.0
46,50305,2.0
46,50965,2.0
46,51881,2.0
46,52026,1.0
46,53143,1.0
46,53253,2.0
46,55027,4.0
46,55520,6.0
46,55835,1.0
46,56279,3.0
46,57013,2.0
46,57069,2.0
46,57081,2.0
46,57691,2.0
46,59890,1.0
46,60163,2.0
48,764,2.0
48,2803,2.0
48,3387,2.0
48,4471,2.0
48,5822,2.0
48,6005,2.0
48,6145,2.0
48,6998,2.0
48,7250,2.0
48,7302,2.0
48,9373,2.0
48,9694,2.0
48,10577,2.0
48,11421,2.0
48,11491,2.0
48,11872,2.0
48,12624,2.0
48,19092,2.0
48,20977,2.0
48,21087,2.0
48,21893,2.0
48,22117,2.0
48,22723,2.0
48,23800,2.0
48,23910,2.0
48,25132,2.0
48,25296,2.0
48,25522,2.0
48,26704,2.0
48,27032,2.0
48,29148,2.0
48,30215,2.0
48,32537,2.0
48,33807,2.0
48,33911,2.0
48,33920,2.0
48,34578,2.0
48,34730,2.0
48,35457,2.0
48,39295,2.0
48,41473,2.0
48,42819,2.0
48,44450,2.0
48,45136,2.0
48,46618,2.0
48,46849,2.0
48,47184,2.0
48,49164,2.0
48,50305,2.0
48,50965,2.0
48,51881,2.0
48,53253,2.0
48,56279,2.0
48,57069,2.0
48,57081,2.0
48,57691,2.0
48,60163,2.0
52,630,1.0
52,635,1.0
52,806,1.0
52,10489,1.0
52,16481,1.0
52,27801,1.0
52,27837,1.0
52,29909,1.0
52,38023,1.0
52,40970,1.0
52,50394,1.0
52,52119,1.0
52,53540,1.0
52,58394,1.0
52,60598,1.0
69,15319,1.0
69,16366,1.0
69,21130,1.0
69,21413,1.0
69,23336,1.0
69,25163,1.0
69,25822,1.0
69,29075,1.0
69,34394,1.0
69,35998,1.0
69,36280,1.0
69,36281,1.0
69,44502,1.0
69,45303,1.0
69,53090,1.0
69,55804,1.0
69,59646,1.0
70,4096,1.0
70,5631,1.0
70,16220,1.0
70,17103,1.0
70,18876,1.0
70,19931,1.0
70,20102,1.0
70,24024,1.0
70,26100,1.0
70,47988,1.0
70,50751,1.0
70,56258,1.0
70,56260,1.0
70,56722,1.0
70,59867,1.0
74,13240,1.0
75,3097,1.0
75,12479,1.0
75,17130,1.0
75,28748,1.0
75,35096,1.0
85,13575,1.0
85,23066,1.0
85,35307,1.0
85,45472,1.0
85,51642,1.0
85,54951,1.0
85,57746,1.0
94,9078,1.0
94,14298,1.0
94,17140,1.0
94,19431,1.0
94,42344,1.0
95,338,1.0
95,3260,2.0
95,5802,1.0
95,15212,1.0
95,18611,1.0
95,21378,2.0
95,23310,1.0
95,23338,1.0
95,25818,1.0
95,26176,1.0
95,32034,2.0
95,55531,1.0
95,56755,1.0
99,1658,1.0
99,3967,1.0
99,10687,1.0
99,10713,1.0
99,13576,1.0
99,14561,1.0
99,30771,2.0
99,35530,1.0
99,48682,1.0
99,51634,1.0
100,5285,1.0
100,7275,1.0
100,8667,1.0
100,11012,1.0
100,12609,1.0
100,19988,1.0
100,29341,1.0
100,34556,1.0
100,45830,1.0
100,51679,1.0
109,4843,1.0
109,10021,2.0
109,19006,1.0
109,25726,1.0
109,25727,1.0
109,28367,1.0
109,31234,1.0
109,40190,2.0
109,45991,1.0
109,50698,1.0
109,55200,1.0
109,55205,1.0
109,59372,1.0
109,60612,1.0
110,10020,1.0
110,22979,1.0
110,52182,1.0
110,60481,1.0
115,17583,2.0
115,20876,2.0
115,30996,2.0
115,36760,2.0
115,42193,2.0
115,45193,2.0
115,48531,2.0
115,48594,2.0
115,55009,2.0
119,1305,2.0
119,36275,2.0
119,56958,2.0
120,3427,1.0
120,6333,1.0
120,17124,1.0
120,52114,1.0
125,1052,1.0
125,1944,1.0
125,5758,1.0
125,11531,1.0
125,16989,1.0
125,33010,1.0
125,37200,1.0
125,38021,1.0
125,39335,1.0
125,44875,1.0
130,2217,1.0
130,17517,1.0
130,36594,1.0
137,2639,1.0
137,6370,1.0
137,27858,1.0
137,35834,1.0
137,38551,1.0
137,41369,1.0
137,42067,1.0
137,45514,1.0
137,48879,1.0
137,53495,1.0
138,4737,1.0
138,18983,1.0
138,20336,1.0
138,30282,1.0
138,31502,1.0
138,60141,1.0
139,26437,1.0
139,44992,1.0
139,54901,1.0
149,1149,1.0
149,10637,1.0
149,24367,1.0
149,26561,1.0
149,35254,2.0
149,60522,1.0
165,6431,1.0
165,9609,1.0
165,11334,3.0
165,12906,2.0
165,17147,3.0
165,41198,1.0
165,50127,1.0
165,55780,2.0
174,7789,1.0
174,8160,1.0
174,16055,1.0
174,19254,1.0
174,22981,1.0
174,23721,1.0
174,27026,1.0
175,1187,1.0
175,3189,1.0
175,15222,1.0
175,35185,1.0
175,35528,1.0
175,36967,1.0
175,39574,1.0
178,3802,2.0
178,4050,1.0
178,4291,1.0
178,5078,4.0
178,5660,2.0
178,7187,1.0
178,8720,5.0
178,8745,4.0
178,9178,2.0
178,9239,1.0
178,9318,2.0
178,10262,1.0
178,10581,1.0
178,15917,1.0
178,17355,2.0
178,17461,1.0
178,17588,2.0
178,18442,2.0
178,20416,1.0
178,23944,2.0
178,23948,3.0
178,27610,2.0
178,30109,1.0
178,32381,1.0
178,34613,1.0
178,35298,1.0
178,39797,1.0
178,40719,3.0
178,41023,3.0
178,43494,1.0
178,44459,2.0
178,46749,1.0
178,47270,2.0
178,49082,1.0
178,50447,3.0
178,51008,2.0
178,52090,2.0
178,53132,2.0
178,53352,1.0
178,53728,1.0
178,55848,2.0
178,58257,1.0
178,60337,1.0
182,7486,1.0
182,44814,1.0
182,45531,1.0
182,53312,1.0
182,54258,1.0
186,680,1.0
186,5225,1.0
186,10271,1.0
186,14484,1.0
186,22568,1.0
186,35577,1.0
186,40391,1.0
186,44117,1.0
186,53722,1.0
189,4610,1.0
189,12212,1.0
189,27144,2.0
189,28591,1.0
189,32328,2.0
189,46738,1.0
189,46993,1.0
189,50886,1.0
189,51390,2.0
189,53337,2.0
189,55591,1.0
193,12241,2.0
193,12499,1.0
193,13232,2.0
193,17154,1.0
193,18575,1.0
193,20311,1.0
193,22357,1.0
193,22364,1.0
193,31946,2.0
193,32029,1.0
193,35716,2.0
193,45551,2.0
193,58604,2.0
195,13559,1.0
195,17387,1.0
